route_origin,route_destination,search_date,departure_time,arrival_time,legs
Milano,Paris,22.01.2026,11:43,20:42,"[[""Milano Centrale"", [null, ""11:43""]], [""Monza"", [""11:52"", ""11:53""]], [""Seregno"", [""12:01"", ""12:02""]], [""Como Nord Camerlata"", [""12:17"", ""12:18""]], [""Como S. Giovanni"", [""12:23"", ""12:24""]], [""Chiasso"", [""12:29"", ""12:34""]], [""Mendrisio"", [""12:41"", ""12:41""]], [""Paradiso(CH)"", [""12:54"", ""12:54""]], [""Lugano"", [null, ""12:58""]], [""Lugano"", [null, ""13:02""]], [""Bellinzona"", [""13:16"", ""13:17""]], [""Altdorf UR(CH)"", [""14:50"", ""14:50""]], [""Arth-Goldau"", [""15:11"", ""15:15""]], [""Luzern"", [""15:41"", ""15:54""]], [""Olten"", [""16:28"", ""16:30""]], [""Basel SBB"", [null, ""16:55""]], [""Basel SBB"", [null, ""17:21""]], [""St-Louis (Haut-Rhin)"", [""17:29"", ""17:30""]], [""Mulhouse Ville"", [""17:43"", ""17:45""]], [""Colmar"", [""18:04"", ""18:06""]], [""Sélestat"", [""18:17"", ""18:19""]], [""Strasbourg"", [null, ""18:39""]], [""Strasbourg"", [null, ""18:57""]], [""Paris Est"", [""20:42"", null]]]"
Milano,Paris,22.01.2026,14:10,21:14,"[[""Milano Porta Garibaldi"", [null, ""14:10""]], [""Torino Porta Susa"", [""15:39"", ""15:41""]], [""Oulx-Cesana-Claviere-Sestriere"", [""16:32"", ""16:34""]], [""Modane"", [""17:03"", ""17:15""]], [""Chambéry-Challes-les-Eaux"", [""18:15"", ""18:23""]], [""Mâcon-Loché TGV"", [""19:39"", ""19:42""]], [""Paris Gare de Lyon"", [""21:14"", null]]]"
Milano,Paris,22.01.2026,14:15,21:14,"[[""Milano Porta Garibaldi"", [null, ""14:15""]], [""Rho-Fiera Milano"", [""14:25"", ""14:27""]], [""Torino Porta Susa"", [null, ""15:08""]], [""Torino Porta Susa"", [null, ""15:41""]], [""Oulx-Cesana-Claviere-Sestriere"", [""16:32"", ""16:34""]], [""Modane"", [""17:03"", ""17:15""]], [""Chambéry-Challes-les-Eaux"", [""18:15"", ""18:23""]], [""Mâcon-Loché TGV"", [""19:39"", ""19:42""]], [""Paris Gare de Lyon"", [""21:14"", null]]]"
Milano,Paris,22.01.2026,15:53,22:36,"[[""Milano Centrale"", [null, ""15:53""]], [""Torino Porta Susa"", [""16:38"", ""16:40""]], [""Oulx-Cesana-Claviere-Sestriere"", [""17:26"", ""17:28""]], [""Modane"", [""17:52"", ""18:12""]], [""St-Jean-de-Maurienne Arvan"", [""18:35"", ""18:38""]], [""Chambéry-Challes-les-Eaux"", [""19:15"", ""19:22""]], [""Lyon Part Dieu"", [""20:32"", ""20:38""]], [""Paris Gare de Lyon"", [""22:36"", null]]]"
Milano,Paris,22.01.2026,16:10,23:14,"[[""Milano Porta Garibaldi"", [null, ""16:10""]], [""Torino Porta Susa"", [""17:39"", ""17:41""]], [""Oulx-Cesana-Claviere-Sestriere"", [""18:32"", ""18:34""]], [""Modane"", [""19:03"", ""19:16""]], [""Chambéry-Challes-les-Eaux"", [""20:17"", ""20:22""]], [""Mâcon-Loché TGV"", [""21:38"", ""21:41""]], [""Paris Gare de Lyon"", [""23:14"", null]]]"
Milano,Paris,22.01.2026,17:10,08:19,"[[""Strasbourg"", [null, ""05:59""]], [""Lorraine TGV"", [""06:35"", ""06:38""]], [""Meuse TGV"", [null, ""06:56""]], [""Meuse TGV"", [null, ""07:20""]], [""Paris Est"", [""08:19"", null]], [""Milano Centrale"", [null, ""17:10""]], [""Domodossola"", [""18:43"", ""18:48""]], [""Brig"", [null, ""19:14""]], [""Brig"", [null, ""19:18""]], [""Visp"", [""19:25"", ""19:27""]], [""Spiez"", [""19:53"", ""19:54""]], [""Thun"", [""20:03"", ""20:04""]], [""Bern"", [""20:25"", ""20:33""]], [""Olten"", [""21:00"", ""21:04""]], [""Basel SBB"", [null, ""21:29""]], [""Basel SBB"", [null, ""21:51""]], [""St-Louis (Haut-Rhin)"", [""21:59"", ""22:00""]], [""Mulhouse Ville"", [""22:13"", ""22:15""]], [""Colmar"", [""22:34"", ""22:36""]], [""Sélestat"", [""22:47"", ""22:49""]], [""Strasbourg"", [null, ""23:09""]]]"
Milano,Paris,22.01.2026,18:05,08:42,"[[""Bartenheim Pharmacie"", [""00:02"", ""00:02""]], [""Sierentz Rest. Soleil"", [""00:06"", ""00:06""]], [""Habsheim(Mulh)"", [""00:18"", ""00:18""]], [""Rixheim Arret Barriere"", [""00:21"", ""00:21""]], [""Mulhouse Ville"", [null, ""00:33""]], [""Mulhouse Ville"", [null, ""05:46""]], [""Belfort-Montbéliard TGV"", [""06:08"", ""06:11""]], [""Besançon Franche-Comté TGV"", [""06:31"", ""06:34""]], [""Dijon Ville"", [""07:02"", ""07:06""]], [""Paris Gare de Lyon"", [""08:42"", null]], [""Milano Centrale"", [null, ""18:05""]], [""Domodossola"", [""19:43"", ""19:48""]], [""Brig"", [""20:16"", ""20:18""]], [""Visp"", [""20:25"", ""20:27""]], [""Spiez"", [""20:53"", ""20:54""]], [""Thun"", [""21:03"", ""21:04""]], [""Bern"", [""21:25"", ""21:33""]], [""Olten"", [""22:00"", ""22:04""]], [""Liestal"", [""22:25"", ""22:26""]], [""Basel SBB"", [null, ""22:37""]], [""Basel SBB"", [null, ""23:38""]], [""St-Louis (Haut-Rhin)"", [""23:51"", ""23:51""]]]"
Milano,Paris,22.01.2026,19:10,09:30,"[[""Genève"", [null, ""00:07""]], [""Genève"", [null, ""05:14""]], [""Bellegarde(Ain)"", [""05:44"", ""05:55""]], [""Seyssel-Corbonod"", [""06:08"", ""06:09""]], [""Culoz"", [""06:19"", ""06:20""]], [""Virieu-le-Grand-Belley"", [""06:27"", ""06:29""]], [""Tenay-Hauteville"", [""06:42"", ""06:44""]], [""Amberieu"", [""06:55"", ""06:57""]], [""Lyon Part Dieu"", [null, ""07:22""]], [""Lyon Part Dieu"", [null, ""07:34""]], [""Paris Gare de Lyon"", [""09:30"", null]], [""Milano Centrale"", [null, ""19:10""]], [""Domodossola"", [""20:43"", ""20:48""]], [""Brig"", [""21:14"", ""21:26""]], [""Visp"", [""21:33"", ""21:36""]], [""Sierre/Siders"", [""21:51"", ""21:51""]], [""Sion"", [""22:02"", ""22:02""]], [""Martigny"", [""22:16"", ""22:16""]], [""St-Maurice(CH)"", [""22:27"", ""22:28""]], [""Aigle"", [""22:39"", ""22:39""]], [""Montreux"", [""22:50"", ""22:51""]], [""Vevey"", [""22:57"", ""22:58""]], [""Lausanne"", [""23:14"", ""23:16""]], [""Renens VD"", [""23:22"", ""23:23""]], [""Morges"", [""23:30"", ""23:31""]], [""Nyon"", [""23:47"", ""23:49""]]]"
Milano,Paris,22.01.2026,19:10,09:42,"[[""Genève"", [null, ""00:07""]], [""Genève"", [null, ""06:28""]], [""Bellegarde(Ain)"", [""06:58"", ""07:02""]], [""Bourg-en-Bresse"", [""07:48"", ""07:51""]], [""Paris Gare de Lyon"", [""09:42"", null]], [""Milano Centrale"", [null, ""19:10""]], [""Domodossola"", [""20:43"", ""20:48""]], [""Brig"", [""21:14"", ""21:26""]], [""Visp"", [""21:33"", ""21:36""]], [""Sierre/Siders"", [""21:51"", ""21:51""]], [""Sion"", [""22:02"", ""22:02""]], [""Martigny"", [""22:16"", ""22:16""]], [""St-Maurice(CH)"", [""22:27"", ""22:28""]], [""Aigle"", [""22:39"", ""22:39""]], [""Montreux"", [""22:50"", ""22:51""]], [""Vevey"", [""22:57"", ""22:58""]], [""Lausanne"", [""23:14"", ""23:16""]], [""Renens VD"", [""23:22"", ""23:23""]], [""Morges"", [""23:30"", ""23:31""]], [""Nyon"", [""23:47"", ""23:49""]]]"
Milano,Paris,22.01.2026,19:43,08:50,"[[""Olten"", [""00:28"", ""00:36""]], [""Liestal"", [""00:56"", ""00:57""]], [""Basel SBB"", [null, ""01:07""]], [""Basel SBB"", [null, ""05:21""]], [""St-Louis (Haut-Rhin)"", [""05:29"", ""05:30""]], [""Mulhouse Ville"", [""05:43"", ""05:45""]], [""Colmar"", [""06:04"", ""06:06""]], [""Sélestat"", [""06:17"", ""06:19""]], [""Strasbourg"", [null, ""06:39""]], [""Strasbourg"", [null, ""06:59""]], [""Lorraine TGV"", [""07:34"", ""07:37""]], [""Paris Est"", [""08:50"", null]], [""Milano Centrale"", [null, ""19:43""]], [""Monza"", [""19:52"", ""19:53""]], [""Seregno"", [""20:01"", ""20:02""]], [""Como Nord Camerlata"", [""20:17"", ""20:18""]], [""Como S. Giovanni"", [""20:23"", ""20:24""]], [""Chiasso"", [""20:29"", ""20:34""]], [""Mendrisio"", [""20:41"", ""20:41""]], [""Paradiso(CH)"", [""20:54"", ""20:54""]], [""Lugano"", [null, ""20:58""]], [""Lugano"", [null, ""21:02""]], [""Bellinzona"", [""21:16"", ""21:17""]], [""Altdorf UR(CH)"", [""22:50"", ""22:51""]], [""Arth-Goldau"", [""23:11"", ""23:15""]], [""Luzern"", [""23:41"", ""23:54""]]]"
Milano,Paris,22.01.2026,20:10,09:35,"[[""Zug(CH)"", [null, ""00:35""]], [""Cham(CH)"", [""00:39"", ""00:39""]], [""Rotkreuz"", [null, ""00:45""]], [""Rotkreuz, Bahnhof Süd"", [null, ""00:50""]], [""Rotkreuz, Schulanlagen"", [""00:51"", ""00:51""]], [""Rotkreuz, Weidstrasse"", [""00:52"", ""00:52""]], [""Rotkreuz, Ibikon"", [""00:53"", ""00:53""]], [""Rotkreuz, Breitfeld"", [""00:54"", ""00:54""]], [""Meierskappel, Dorfplatz"", [""00:55"", ""00:55""]], [""Meierskappel, Käppelihof"", [""00:56"", ""00:56""]], [""Meierskappel, Feissenacher"", [""00:57"", ""00:57""]], [""Meierskappel, Robmatt"", [""00:59"", ""00:59""]], [""Udligenswil, Dreiangel"", [""01:00"", ""01:00""]], [""Udligenswil, Schützenmatt"", [""01:02"", ""01:02""]], [""Udligenswil, alte Post"", [""01:04"", ""01:04""]], [""Udligenswil, Frohsinn"", [""01:05"", ""01:05""]], [""Udligenswil, Neuheim"", [""01:06"", ""01:06""]], [""Udligenswil, Götzentalstrasse"", [""01:07"", ""01:07""]], [""Adligenswil, Chliäbnet"", [""01:08"", ""01:08""]], [""Adligenswil, Sagi"", [""01:09"", ""01:09""]], [""Adligenswil, Blatte"", [""01:10"", ""01:10""]], [""Adligenswil, Dorf"", [""01:12"", ""01:12""]], [""Adligenswil, Rigiblick"", [""01:13"", ""01:13""]], [""Adligenswil, Luegisland"", [""01:14"", ""01:14""]], [""Luzern, Hochhüsliweid"", [""01:15"", ""01:15""]], [""Luzern, Schädrütihalde"", [""01:16"", ""01:16""]], [""Luzern, Schlösslihalde"", [""01:17"", ""01:17""]], [""Luzern, Brüelstrasse"", [""01:18"", ""01:18""]], [""Luzern, Haldensteig"", [""01:21"", ""01:21""]], [""Luzern, Schwanenplatz"", [""01:23"", ""01:23""]], [""Luzern, Bahnhof"", [null, ""01:27""]], [""Luzern"", [null, ""04:54""]], [""Olten"", [""05:28"", ""05:30""]], [""Basel SBB"", [null, ""05:55""]], [""Basel SBB"", [null, ""06:21""]], [""St-Louis (Haut-Rhin)"", [""06:29"", ""06:30""]], [""Mulhouse Ville"", [""06:43"", ""06:45""]], [""Colmar"", [""07:04"", ""07:06""]], [""Sélestat"", [""07:17"", ""07:19""]], [""Strasbourg"", [null, ""07:39""]], [""Strasbourg"", [null, ""07:49""]], [""Paris Est"", [""09:35"", null]], [""Milano Centrale"", [null, ""20:10""]], [""Como S. Giovanni"", [""20:49"", ""20:51""]], [""Chiasso"", [""20:58"", ""21:05""]], [""Lugano"", [""21:28"", ""21:30""]], [""Bellinzona"", [""21:46"", ""21:47""]], [""Arth-Goldau"", [""23:39"", ""23:45""]], [""Zug(CH)"", [null, ""00:00""]]]"
Milano,Paris,22.01.2026,20:10,10:05,"[[""Zug(CH)"", [""00:00"", ""00:01""]], [""Zürich HB"", [null, ""00:27""]], [""Zürich HB"", [null, ""05:08""]], [""Lenzburg"", [""05:27"", ""05:29""]], [""Aarau"", [""05:35"", ""05:36""]], [""Gelterkinden"", [""05:53"", ""05:53""]], [""Sissach"", [""05:57"", ""05:57""]], [""Liestal"", [""06:04"", ""06:05""]], [""Basel SBB"", [null, ""06:16""]], [""Basel SBB"", [null, ""06:51""]], [""St-Louis (Haut-Rhin)"", [""06:59"", ""07:00""]], [""Mulhouse Ville"", [""07:13"", ""07:15""]], [""Colmar"", [""07:34"", ""07:36""]], [""Sélestat"", [""07:47"", ""07:49""]], [""Strasbourg"", [null, ""08:09""]], [""Strasbourg"", [null, ""08:22""]], [""Paris Est"", [""10:05"", null]], [""Milano Centrale"", [null, ""20:10""]], [""Como S. Giovanni"", [""20:49"", ""20:51""]], [""Chiasso"", [""20:58"", ""21:05""]], [""Lugano"", [""21:28"", ""21:30""]], [""Bellinzona"", [""21:46"", ""21:47""]], [""Arth-Goldau"", [""23:39"", ""23:45""]]]"
Milano,Paris,22.01.2026,20:10,11:38,"[[""Zug(CH)"", [""00:00"", ""00:01""]], [""Zürich HB"", [null, ""00:27""]], [""Zürich HB"", [null, ""06:59""]], [""Basel SBB"", [""07:52"", ""08:25""]], [""Mulhouse Ville"", [""08:51"", ""08:54""]], [""Belfort-Montbéliard TGV"", [""09:15"", ""09:18""]], [""Paris Gare de Lyon"", [""11:38"", null]], [""Milano Centrale"", [null, ""20:10""]], [""Como S. Giovanni"", [""20:49"", ""20:51""]], [""Chiasso"", [""20:58"", ""21:05""]], [""Lugano"", [""21:28"", ""21:30""]], [""Bellinzona"", [""21:46"", ""21:47""]], [""Arth-Goldau"", [""23:39"", ""23:45""]]]"
Milano,Paris,22.01.2026,21:25,11:08,"[[""Domodossola"", [null, ""04:35""]], [""Preglia"", [""04:39"", ""04:39""]], [""Varzo"", [""04:47"", ""04:47""]], [""Iselle di Trasquera"", [""04:53"", ""04:53""]], [""Brig"", [null, ""05:10""]], [""Brig"", [null, ""05:22""]], [""Visp"", [""05:29"", ""05:31""]], [""Leuk"", [""05:41"", ""05:42""]], [""Sierre/Siders"", [""05:51"", ""05:51""]], [""Sion"", [""06:01"", ""06:02""]], [""Martigny"", [""06:16"", ""06:17""]], [""St-Maurice(CH)"", [""06:27"", ""06:28""]], [""Aigle"", [""06:37"", ""06:38""]], [""Montreux"", [""06:48"", ""06:49""]], [""Vevey"", [""06:55"", ""06:56""]], [""Lausanne"", [null, ""07:12""]], [""Lausanne"", [null, ""07:19""]], [""Vallorbe"", [""07:56"", ""08:00""]], [""Frasne"", [""08:14"", ""08:17""]], [""Mouchard"", [""08:44"", ""08:46""]], [""Dole Ville"", [""09:02"", ""09:05""]], [""Dijon Ville"", [""09:28"", ""09:32""]], [""Paris Gare de Lyon"", [""11:08"", null]], [""Milano Centrale"", [null, ""21:25""]], [""Rho-Fiera Milano"", [""21:37"", ""21:38""]], [""Busto Arsizio"", [""21:56"", ""21:57""]], [""Gallarate"", [""22:02"", ""22:03""]], [""Sesto Calende"", [""22:15"", ""22:16""]], [""Arona"", [""22:24"", ""22:25""]], [""Stresa"", [""22:36"", ""22:37""]], [""Verbania-Pallanza"", [""22:43"", ""22:44""]], [""Domodossola"", [null, ""23:04""]]]"
Milano,Paris,22.01.2026,23:09,12:35,"[[""Como Nord Camerlata"", [""00:04"", ""00:05""]], [""Como S. Giovanni"", [""00:10"", ""00:11""]], [""Chiasso"", [""00:17"", ""00:20""]], [""Balerna"", [""00:23"", ""00:23""]], [""Mendrisio"", [""00:30"", ""00:34""]], [""Mendrisio S. Martino"", [""00:35"", ""00:35""]], [""Capolago-Riva S. Vitale"", [""00:38"", ""00:38""]], [""Maroggia-Melano"", [""00:42"", ""00:42""]], [""Melide"", [""00:46"", ""00:46""]], [""Paradiso(CH)"", [""00:50"", ""00:50""]], [""Lugano"", [null, ""00:54""]], [""Lugano"", [null, ""06:00""]], [""Bellinzona"", [""06:16"", ""06:17""]], [""Arth-Goldau"", [""07:11"", ""07:15""]], [""Luzern"", [""07:41"", ""07:54""]], [""Olten"", [""08:28"", ""08:30""]], [""Basel SBB"", [null, ""08:55""]], [""Basel SBB"", [null, ""09:21""]], [""St-Louis (Haut-Rhin)"", [""09:29"", ""09:30""]], [""Mulhouse Ville"", [""09:43"", ""09:45""]], [""Colmar"", [""10:04"", ""10:06""]], [""Sélestat"", [""10:17"", ""10:19""]], [""Strasbourg"", [null, ""10:39""]], [""Strasbourg"", [null, ""10:49""]], [""Paris Est"", [""12:35"", null]], [""Milano Porta Garibaldi"", [null, ""23:09""]], [""Milano Greco Pirelli"", [""23:16"", ""23:17""]], [""Sesto S. Giovanni"", [""23:20"", ""23:21""]], [""Monza"", [""23:26"", ""23:27""]], [""Lissone-Muggio"", [""23:31"", ""23:32""]], [""Desio"", [""23:35"", ""23:36""]], [""Seregno"", [""23:40"", ""23:41""]], [""Camnago-Lentate"", [""23:45"", ""23:46""]], [""Carimate"", [""23:50"", ""23:51""]], [""Cantu-Cermenate"", [""23:54"", ""23:55""]], [""Cucciago"", [""23:58"", ""23:59""]]]"
Milano,Paris,22.01.2026,23:44,12:35,"[[""Parabiago"", [""00:04"", ""00:05""]], [""Canegrate"", [""00:07"", ""00:08""]], [""Legnano"", [""00:11"", ""00:12""]], [""Busto Arsizio"", [""00:16"", ""00:17""]], [""Gallarate"", [null, ""00:23""]], [""Gallarate"", [null, ""00:30""]], [""Cavaria-Oggiona-Ierago"", [""00:34"", ""00:35""]], [""Albizzate-Solbiate Arno"", [""00:39"", ""00:40""]], [""Castronno"", [""00:46"", ""00:47""]], [""Gazzada-Schianno-Morazzone"", [""00:51"", ""00:52""]], [""Varese"", [null, ""01:00""]], [""Varese"", [null, ""05:00""]], [""Induno-Olona"", [""05:03"", ""05:04""]], [""Arcisate"", [""05:07"", ""05:08""]], [""Cantello Gaggiolo"", [""05:12"", ""05:13""]], [""Stabio"", [""05:16"", ""05:16""]], [""Mendrisio"", [""05:20"", ""05:34""]], [""Mendrisio S. Martino"", [""05:35"", ""05:35""]], [""Capolago-Riva S. Vitale"", [""05:38"", ""05:38""]], [""Maroggia-Melano"", [""05:42"", ""05:42""]], [""Melide"", [""05:46"", ""05:46""]], [""Paradiso(CH)"", [""05:50"", ""05:50""]], [""Lugano"", [null, ""05:54""]], [""Lugano"", [null, ""06:00""]], [""Bellinzona"", [""06:16"", ""06:17""]], [""Arth-Goldau"", [""07:11"", ""07:15""]], [""Luzern"", [""07:41"", ""07:54""]], [""Olten"", [""08:28"", ""08:30""]], [""Basel SBB"", [null, ""08:55""]], [""Basel SBB"", [null, ""09:21""]], [""St-Louis (Haut-Rhin)"", [""09:29"", ""09:30""]], [""Mulhouse Ville"", [""09:43"", ""09:45""]], [""Colmar"", [""10:04"", ""10:06""]], [""Sélestat"", [""10:17"", ""10:19""]], [""Strasbourg"", [null, ""10:39""]], [""Strasbourg"", [null, ""10:49""]], [""Paris Est"", [""12:35"", null]], [""Milano Certosa"", [null, ""23:44""]], [""Rho-Fiera Milano"", [""23:48"", ""23:49""]], [""Rho"", [""23:55"", ""23:56""]], [""Vanzago-Pogliano"", [""23:59"", ""00:00""]]]"
Amsterdam Centraal,Frankfurt (Main),22.01.2026,00:23,07:49,"[[""Amsterdam Centraal"", [null, ""00:23""]], [""Amsterdam Amstel"", [""00:31"", ""00:31""]], [""Amsterdam Bijlmer ArenA"", [""00:36"", ""00:36""]], [""Utrecht Centraal"", [""00:52"", ""00:53""]], [""Driebergen-Zeist"", [""01:01"", ""01:01""]], [""Veenendaal-De Klomp"", [""01:14"", ""01:14""]], [""Ede-Wageningen"", [""01:20"", ""01:20""]], [""Arnhem Centraal"", [""01:31"", ""01:35""]], [""Elst"", [""01:42"", ""01:42""]], [""Nijmegen"", [null, ""01:50""]], [""Nijmegen Centraal Station (Bus), Niederlande"", [null, ""02:40""]], [""Bürgermeisteramt, Kranenburg (Niederrhein)"", [""03:01"", ""03:01""]], [""Galgensteeg, Kranenburg (Niederrhein)"", [""03:02"", ""03:02""]], [""Asperden Bürgermeisteramt, Goch"", [""03:17"", ""03:17""]], [""Bahnhof, Goch"", [null, ""03:24""]], [""Goch"", [null, ""04:38""]], [""Weeze"", [""04:43"", ""04:45""]], [""Kevelaer"", [""04:50"", ""04:51""]], [""Geldern"", [""04:57"", ""04:58""]], [""Nieukerk"", [""05:03"", ""05:03""]], [""Aldekerk"", [""05:07"", ""05:07""]], [""Kempen(Niederrhein)"", [""05:13"", ""05:14""]], [""Krefeld Hbf"", [null, ""05:24""]], [""Krefeld Hbf"", [null, ""05:35""]], [""Krefeld-Oppum"", [""05:38"", ""05:39""]], [""Meerbusch-Osterath"", [""05:44"", ""05:45""]], [""Neuss Hbf"", [""05:51"", ""05:52""]], [""Dormagen"", [""06:01"", ""06:02""]], [""Köln Hbf"", [null, ""06:18""]], [""Köln Hbf"", [null, ""06:27""]], [""Siegburg/Bonn"", [""06:42"", ""06:43""]], [""Montabaur"", [""07:03"", ""07:04""]], [""Limburg Süd"", [""07:14"", ""07:15""]], [""Frankfurt(M) Flughafen Fernbf"", [""07:34"", ""07:34""]], [""Frankfurt(Main)Hbf"", [""07:49"", null]]]"
Amsterdam Centraal,Frankfurt (Main),22.01.2026,00:23,07:51,"[[""Amsterdam Centraal"", [null, ""00:23""]], [""Amsterdam Amstel"", [""00:31"", ""00:31""]], [""Amsterdam Bijlmer ArenA"", [""00:36"", ""00:36""]], [""Utrecht Centraal"", [""00:52"", ""00:53""]], [""Driebergen-Zeist"", [""01:01"", ""01:01""]], [""Veenendaal-De Klomp"", [""01:14"", ""01:14""]], [""Ede-Wageningen"", [""01:20"", ""01:20""]], [""Arnhem Centraal"", [""01:31"", ""01:35""]], [""Elst"", [""01:42"", ""01:42""]], [""Nijmegen"", [null, ""01:50""]], [""Nijmegen Centraal Station (Bus), Niederlande"", [null, ""02:40""]], [""Bürgermeisteramt, Kranenburg (Niederrhein)"", [""03:01"", ""03:01""]], [""Galgensteeg, Kranenburg (Niederrhein)"", [""03:02"", ""03:02""]], [""Asperden Bürgermeisteramt, Goch"", [""03:17"", ""03:17""]], [""Bahnhof, Goch"", [null, ""03:24""]], [""Goch"", [null, ""04:38""]], [""Weeze"", [""04:43"", ""04:45""]], [""Kevelaer"", [""04:50"", ""04:51""]], [""Geldern"", [""04:57"", ""04:58""]], [""Nieukerk"", [""05:03"", ""05:03""]], [""Aldekerk"", [""05:07"", ""05:07""]], [""Kempen(Niederrhein)"", [""05:13"", ""05:14""]], [""Krefeld Hbf"", [""05:24"", ""05:26""]], [""Krefeld-Oppum"", [""05:29"", ""05:30""]], [""Meerbusch-Osterath"", [""05:35"", ""05:36""]], [""Düsseldorf-Bilk"", [""05:49"", ""05:50""]], [""Düsseldorf Hbf"", [null, ""05:53""]], [""Düsseldorf Hbf"", [null, ""06:24""]], [""Köln Messe/Deutz Gl.11-12"", [""06:43"", ""06:45""]], [""Frankfurt(M) Flughafen Fernbf"", [""07:39"", ""07:41""]], [""Frankfurt(Main)Hbf"", [""07:51"", null]]]"
Amsterdam Centraal,Frankfurt (Main),22.01.2026,00:23,10:03,"[[""Amsterdam Centraal"", [null, ""00:23""]], [""Amsterdam Amstel"", [""00:31"", ""00:31""]], [""Amsterdam Bijlmer ArenA"", [""00:36"", ""00:36""]], [""Utrecht Centraal"", [""00:52"", ""00:53""]], [""Driebergen-Zeist"", [""01:01"", ""01:01""]], [""Veenendaal-De Klomp"", [""01:14"", ""01:14""]], [""Ede-Wageningen"", [""01:20"", ""01:20""]], [""Arnhem Centraal"", [""01:31"", ""01:35""]], [""Elst"", [""01:42"", ""01:42""]], [""Nijmegen"", [null, ""01:50""]], [""Nijmegen Centraal Station (Bus), Niederlande"", [null, ""02:40""]], [""Bürgermeisteramt, Kranenburg (Niederrhein)"", [""03:01"", ""03:01""]], [""Galgensteeg, Kranenburg (Niederrhein)"", [""03:02"", ""03:02""]], [""Asperden Bürgermeisteramt, Goch"", [""03:17"", ""03:17""]], [""Bahnhof, Goch"", [null, ""03:24""]], [""Goch"", [null, ""04:38""]], [""Weeze"", [""04:43"", ""04:45""]], [""Kevelaer"", [""04:50"", ""04:51""]], [""Geldern"", [""04:57"", ""04:58""]], [""Nieukerk"", [""05:03"", ""05:03""]], [""Aldekerk"", [""05:07"", ""05:07""]], [""Kempen(Niederrhein)"", [""05:13"", ""05:14""]], [""Krefeld Hbf"", [null, ""05:24""]], [""Krefeld Hbf"", [null, ""05:35""]], [""Krefeld-Oppum"", [""05:38"", ""05:39""]], [""Meerbusch-Osterath"", [""05:44"", ""05:45""]], [""Neuss Hbf"", [""05:51"", ""05:52""]], [""Dormagen"", [""06:01"", ""06:02""]], [""Köln Hbf"", [null, ""06:18""]], [""Köln Hbf"", [null, ""06:32""]], [""Köln Süd"", [""06:37"", ""06:38""]], [""Brühl"", [""06:45"", ""06:45""]], [""Bonn Hbf"", [""06:54"", ""06:56""]], [""Bonn UN Campus"", [""06:58"", ""06:59""]], [""Bonn-Bad Godesberg"", [""07:02"", ""07:03""]], [""Oberwinter"", [""07:09"", ""07:10""]], [""Remagen"", [""07:15"", ""07:16""]], [""Sinzig(Rhein)"", [""07:19"", ""07:19""]], [""Bad Breisig"", [""07:23"", ""07:23""]], [""Andernach"", [""07:29"", ""07:30""]], [""Koblenz Stadtmitte"", [""07:39"", ""07:39""]], [""Koblenz Hbf"", [null, ""07:42""]], [""Koblenz Hbf"", [null, ""07:52""]], [""Niederlahnstein"", [""07:58"", ""07:59""]], [""Oberlahnstein"", [""08:01"", ""08:02""]], [""Braubach"", [""08:05"", ""08:05""]], [""Osterspai"", [""08:09"", ""08:10""]], [""Filsen"", [""08:12"", ""08:13""]], [""Kamp-Bornhofen"", [""08:15"", ""08:16""]], [""Kestert"", [""08:20"", ""08:21""]], [""St Goarshausen"", [""08:26"", ""08:27""]], [""Kaub"", [""08:35"", ""08:36""]], [""Lorchhausen"", [""08:39"", ""08:39""]], [""Lorch(Rhein)"", [""08:42"", ""08:42""]], [""Assmannshausen"", [""08:47"", ""08:48""]], [""Rüdesheim(Rhein)"", [""08:52"", ""08:53""]], [""Geisenheim"", [""08:56"", ""08:57""]], [""Oestrich-Winkel"", [""09:00"", ""09:01""]], [""Hattenheim"", [""09:03"", ""09:04""]], [""Erbach(Rheingau)"", [""09:07"", ""09:07""]], [""Eltville"", [""09:09"", ""09:10""]], [""Niederwalluf"", [""09:13"", ""09:13""]], [""Wiesbaden-Schierstein"", [""09:16"", ""09:16""]], [""Wiesbaden-Biebrich"", [""09:18"", ""09:19""]], [""Wiesbaden Hbf"", [""09:25"", ""09:32""]], [""Mainz-Kastel"", [""09:39"", ""09:39""]], [""Frankfurt-Höchst"", [""09:55"", ""09:56""]], [""Frankfurt(Main)Hbf"", [""10:03"", null]]]"
Amsterdam Centraal,Frankfurt (Main),22.01.2026,06:38,10:45,"[[""Amsterdam Centraal"", [null, ""06:38""]], [""Utrecht Centraal"", [""07:01"", ""07:04""]], [""Arnhem Centraal"", [""07:32"", ""07:34""]], [""Düsseldorf Hbf"", [""08:54"", ""08:55""]], [""Köln Hbf"", [""09:18"", ""09:28""]], [""Siegburg/Bonn"", [""09:48"", ""09:49""]], [""Frankfurt(M) Flughafen Fernbf"", [""10:29"", ""10:31""]], [""Frankfurt(Main)Hbf"", [""10:45"", null]]]"
